scenario_id,run_id,day,x,y,dist_to_lane_km,in_lane
sc_00085,17,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,17,1,93.04550528180349,504.79069341271344,63.76344529345444,False
sc_00085,17,2,120.63520250865972,515.4128839923803,50.04243472663766,False
sc_00085,17,3,147.08118681601664,517.7725197432944,40.348977750499756,False
sc_00085,17,4,172.78333917361664,526.751295188608,27.972025948623592,False
sc_00085,17,5,198.47626959051414,530.3293100393706,17.986150022777963,True
sc_00085,18,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,18,1,90.86938304474563,504.35741957560185,64.6668041505106,False
sc_00085,18,2,120.13048698194424,508.08438771360045,53.44796804990759,False
sc_00085,18,3,147.46186516888528,516.2234164839277,40.90943191088547,False
sc_00085,18,4,174.7466961386267,522.8628288384099,29.049207520660953,False
sc_00085,18,5,205.55758311281403,520.9999816834243,19.7951140741656,True
sc_00085,19,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,19,1,93.52961295997626,506.8291418749661,62.70375803439612,False
sc_00085,19,2,116.64663794806216,516.3591977384668,50.92860338128027,False
sc_00085,19,3,145.74711118249147,525.8295329016506,37.222757103955125,False
sc_00085,19,4,176.28134940873636,527.4605464786076,26.514267650398256,False
sc_00085,19,5,203.02628678466857,529.5002306060852,16.86450081671428,True
sc_00085,20,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,20,1,95.28076928544978,496.82761742747635,66.55336411815995,False
sc_00085,20,2,120.565465768731,506.7946229975055,53.87598935929653,False
sc_00085,20,3,149.15095703139502,515.5790622732073,40.64186939599964,False
sc_00085,20,4,173.86827353820632,517.471631243287,31.72035773544915,False
sc_00085,20,5,205.26021676966292,517.5535482083394,21.416291063861014,True
sc_00085,21,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,21,1,91.91995312240182,503.8290554425198,64.55680532555269,False
sc_00085,21,2,122.93245296517914,510.34515872395554,51.53183867419238,False
sc_00085,21,3,152.82481061555504,514.8623623941733,39.757109512781625,False
sc_00085,21,4,183.10518397054798,524.2067539292364,25.72102378326341,False
sc_00085,21,5,211.1790834600992,536.7828933708076,10.97765828985153,True
sc_00085,22,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,22,1,93.51960200880268,499.58581057457303,65.90982324798783,False
sc_00085,22,2,124.19836518450073,498.63761249243345,56.29451430147618,False
sc_00085,22,3,152.3628293238462,502.170347668674,45.52025721074555,False
sc_00085,22,4,178.38318375176877,509.1830033661778,33.908587229618774,False
sc_00085,22,5,206.44143817561778,516.049210440058,21.695105303180583,True
sc_00085,23,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,23,1,90.71421273720004,509.35028278141004,62.50985895510064,False
sc_00085,23,2,119.03474424720359,516.1660122659858,50.23290975516678,False
sc_00085,23,3,147.59573471187596,531.0879614239452,34.29297498811669,False
sc_00085,23,4,174.63745576058338,543.9111904069559,19.777964141442553,True
sc_00085,23,5,202.3320346975824,553.6202992002507,6.426386554619977,True
sc_00085,24,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,24,1,89.64117959565898,502.07027752116716,66.07983933534464,False
sc_00085,24,2,117.96099022349308,504.6314210700667,55.684380286647034,False
sc_00085,24,3,151.8465983691562,507.6837932363683,43.251223266331266,False
sc_00085,24,4,179.88662719769493,513.1241437069932,31.674175053135908,False
sc_00085,24,5,211.38803395996456,517.3596223088024,19.497720112400902,True
sc_00085,25,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,25,1,92.43216271348625,496.9601291772029,67.42650880484636,False
sc_00085,25,2,119.16838504048572,505.7430205065288,54.79794211262144,False
sc_00085,25,3,147.3391755029282,508.85401247630784,44.20809837398677,False
sc_00085,25,4,174.69029090340018,517.1668294713206,31.58626237447006,False
sc_00085,25,5,202.15114533925612,518.5312497256989,22.00091162150768,True
sc_00085,26,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,26,1,90.92272351451726,499.9321859872953,66.60606706137473,False
sc_00085,26,2,120.76392723960824,502.2255625264428,55.83138138509634,False
sc_00085,26,3,148.45011256267674,503.52652136649266,46.20038899020783,False
sc_00085,26,4,173.7067715400967,512.6304872426934,33.91379598203014,False
sc_00085,26,5,199.92340872131481,513.3768791120053,25.00868469652969,False
sc_00085,27,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,27,1,91.285643135729,502.28339697759054,65.4477241344928,False
sc_00085,27,2,118.09712140333892,510.90834313822756,52.86438109245839,False
sc_00085,27,3,148.00904795732686,514.0876858547718,41.674814495491255,False
sc_00085,27,4,172.47454113118803,526.741064904026,28.077552805387587,False
sc_00085,27,5,196.80697925027292,529.3452911095054,18.96725506945839,True
sc_00085,28,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,28,1,92.46824020999503,502.7438055762684,64.85733461929782,False
sc_00085,28,2,119.40817469405565,513.5534371615489,51.26597096965226,False
sc_00085,28,3,148.98039718399602,520.0568134887828,38.717725458808125,False
sc_00085,28,4,176.68735431294405,524.4568552251926,27.709614440765076,False
sc_00085,28,5,205.562673709436,532.3832739704919,14.76008769944559,True
sc_00085,29,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,29,1,87.31279718690125,513.2661378334432,61.89093481890542,False
sc_00085,29,2,112.70064335309281,525.7448266698441,48.0692278986747,False
sc_00085,29,3,139.92432459419453,535.3073616454287,34.93648474512513,False
sc_00085,29,4,168.71181634558098,544.5231844156089,21.445548121960375,True
sc_00085,29,5,195.92002439885053,555.8831216464724,7.523106935291463,True
sc_00085,30,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,30,1,91.54943573511272,506.1306407742874,63.66030193923077,False
sc_00085,30,2,118.91635955730989,513.6122975599408,51.4008101465961,False
sc_00085,30,3,144.86140673334063,519.6576619332319,40.241480202350225,False
sc_00085,30,4,177.0944357014231,529.111715380471,25.518220075723008,False
sc_00085,30,5,201.0936489889728,538.7490123649333,13.407095626477885,True
sc_00085,31,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,31,1,94.36920181404827,505.4859056707066,63.02308084962954,False
sc_00085,31,2,119.15476407914284,511.36467301067216,52.31666582723023,False
sc_00085,31,3,149.51738982755955,520.0377226172191,38.55052445034527,False
sc_00085,31,4,180.80701713789367,531.5930634165101,23.20670895161073,False
sc_00085,31,5,210.6490407810361,545.4440805926642,7.32130199926678,True
sc_00085,32,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,32,1,94.46667857646445,505.0998492347631,63.161900572857434,False
sc_00085,32,2,123.19117377290345,515.0222050296726,49.37916081309698,False
sc_00085,32,3,151.30275700676006,522.2708070011711,36.97915189289811,False
sc_00085,32,4,178.70417349270323,529.0397831127132,25.02350475470913,False
sc_00085,32,5,202.34865924766444,537.9469849929066,13.35123334721278,True
sc_00085,33,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,33,1,91.60655126568244,509.55970684784006,62.12538683613574,False
sc_00085,33,2,114.95364821859532,521.2685258056018,49.31159323327842,False
sc_00085,33,3,141.94387676618646,526.2124019843806,38.29744584928182,False
sc_00085,33,4,170.24268055479232,535.0988245629236,25.1120031092758,False
sc_00085,33,5,199.57082581502294,543.0899211098119,11.985765006923302,True
sc_00085,34,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,34,1,90.50393262476788,497.2610388645454,67.9241511306534,False
sc_00085,34,2,119.51681692879956,508.9883878068329,53.24896795436122,False
sc_00085,34,3,146.5695685669208,519.0727684394893,39.941388376421095,False
sc_00085,34,4,177.2138542776226,520.6214709203939,29.233299577312373,False
sc_00085,34,5,202.76198672872485,523.9517353026539,19.404333010983212,True
sc_00085,35,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,35,1,92.8624542744979,506.6348737016934,63.00787562521008,False
sc_00085,35,2,123.38645290583881,512.9733176670661,50.221246364265504,False
sc_00085,35,3,147.42462025618775,528.9251124959106,35.30529301695569,False
sc_00085,35,4,172.3031273482667,537.6608719376848,23.305198151896903,False
sc_00085,35,5,194.76240454649877,546.8052733177591,11.91570839242252,True
sc_00085,36,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,36,1,89.95530635809126,504.1678151144808,65.04962284901539,False
sc_00085,36,2,115.91442622621722,508.16657323945134,54.79063978919359,False
sc_00085,36,3,147.46928811763752,508.56312661149923,44.294161724283,False
sc_00085,36,4,167.89577825408745,519.76975888418,32.657708252992315,False
sc_00085,36,5,194.15933133376234,529.6309950479356,19.706931982327625,True
sc_00085,37,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,37,1,91.00359938527107,506.9241986058324,63.487948792967266,False
sc_00085,37,2,119.92193875628797,515.7717562860727,50.117049957250586,False
sc_00085,37,3,147.27239143081195,523.7556628661063,37.64086536069597,False
sc_00085,37,4,176.24402599851345,537.2968925834662,22.17712896021904,True
sc_00085,37,5,200.23377813265907,543.8241244024981,11.444279625671225,True
sc_00085,38,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,38,1,92.0894934003861,507.5653017401971,62.84929155676807,False
sc_00085,38,2,119.51805495486732,509.71203670943623,52.92858648185885,False
sc_00085,38,3,154.12306442036822,517.9575193533601,37.963881152703166,False
sc_00085,38,4,183.15661306367952,526.1352191235515,24.85149076682385,False
sc_00085,38,5,215.26489760064123,534.3758001136603,10.70559500380513,True
sc_00085,39,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,39,1,91.06126094951118,504.95597075732235,64.33938174247709,False
sc_00085,39,2,117.06997114449524,511.3222992426001,53.017307545566794,False
sc_00085,39,3,142.66785825576287,523.0396477209389,39.46354190454432,False
sc_00085,39,4,169.74020745448775,530.6632904927765,27.237619081360535,False
sc_00085,39,5,196.23022970542974,542.347460840613,13.406719493970387,True
sc_00085,40,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,40,1,91.27579156023356,511.4499064745181,61.39778210720615,False
sc_00085,40,2,119.32293093192594,520.6993387148125,48.134142784343,False
sc_00085,40,3,144.11774435425951,538.0416829462368,32.355841007860306,False
sc_00085,40,4,170.59889222821954,545.7914499727476,20.267523005584874,True
sc_00085,40,5,196.75537720308643,559.1159172218812,5.820426920771028,True
sc_00085,41,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,41,1,89.46887552868039,510.03191216993093,62.6157938135058,False
sc_00085,41,2,119.42660497473337,518.6111651026321,49.02356225912882,False
sc_00085,41,3,145.58603179617097,530.3405187351996,35.28081686360249,False
sc_00085,41,4,175.02674724571926,543.9225204359458,19.645622782140443,True
sc_00085,41,5,203.73453225605067,553.8744958364439,5.855251750253611,True
sc_00085,42,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,42,1,90.41368621979535,508.31335033813116,63.06665819947916,False
sc_00085,42,2,121.91254261230712,503.12580181697746,55.05762642666681,False
sc_00085,42,3,147.8470305193953,511.5838311565628,42.834939872768246,False
sc_00085,42,4,176.83841494135177,515.7007399687582,31.531904636112955,False
sc_00085,42,5,203.67498205297719,521.6992813684259,20.10167532317923,True
sc_00085,43,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,43,1,88.77795205478016,507.6571816897132,63.8918216374333,False
sc_00085,43,2,114.46613361179996,520.5190901246594,49.802430825747756,False
sc_00085,43,3,141.86692407417013,532.481760515684,35.55048764854906,False
sc_00085,43,4,169.339910418744,539.7816143163232,23.336692357532645,False
sc_00085,43,5,199.1436838538994,556.3014872780984,6.283705955233502,True
sc_00085,44,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,44,1,93.88345199289782,504.3260485605521,63.69481764520871,False
sc_00085,44,2,120.80407736938965,506.55566782630854,53.90360203380982,False
sc_00085,44,3,151.23338487888142,511.60641823344474,41.71732555445611,False
sc_00085,44,4,180.64257749116405,517.1759119145141,29.635340520650786,False
sc_00085,44,5,209.38784384836893,521.4966767525748,18.322667686966764,True
sc_00085,45,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,45,1,90.56106247285676,499.97645933921604,66.70478470635345,False
sc_00085,45,2,116.10163421831619,507.23199037963343,55.14265219714526,False
sc_00085,45,3,144.96619061331697,510.5984414486209,44.212931175779154,False
sc_00085,45,4,172.59951987475696,514.815813087134,33.30967416916162,False
sc_00085,45,5,202.09442524935415,522.1337853157443,20.4265273012641,True
sc_00085,46,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,46,1,89.09761848362878,507.43387170721456,63.886004615317965,False
sc_00085,46,2,121.891445852178,518.0945144890403,48.44579676808467,False
sc_00085,46,3,147.28295610504438,533.1292761679839,33.492670187893566,False
sc_00085,46,4,171.72329644158998,542.3269393300916,21.43165284528038,True
sc_00085,46,5,198.4445926816124,551.4412247814963,8.661435399576929,True
sc_00085,47,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,47,1,89.31788490745141,507.2916119427209,63.87686182766555,False
sc_00085,47,2,115.64432143806488,509.25632997058307,54.39712833031107,False
sc_00085,47,3,141.47044408476268,523.690859883764,39.56725145247281,False
sc_00085,47,4,171.31578781548458,526.5959523355232,28.52072862663201,False
sc_00085,47,5,199.86190968233348,531.0451876757247,17.21638711659291,True
sc_00085,48,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,48,1,86.51726739067956,506.6398192061773,65.08110666661825,False
sc_00085,48,2,114.09562216816181,511.889278797503,53.739471685219414,False
sc_00085,48,3,145.37898785044953,522.300560767452,38.903573867947216,False
sc_00085,48,4,170.9118724252919,533.4406116676905,25.62633383177085,False
sc_00085,48,5,199.46137475676952,541.6437094698324,12.66103764066482,True
sc_00085,49,0,63.79289075911092,498.34659802348756,76.18093940460356,False
sc_00085,49,1,88.66319149248642,500.5002215801208,67.09395808371049,False
sc_00085,49,2,114.74689681597246,506.11877919870483,56.07799664182682,False
sc_00085,49,3,142.26912065656148,515.0266017389472,43.13709939980908,False
sc_00085,49,4,165.798897748951,529.3812794629843,29.09363187673767,False
sc_00085,49,5,193.86939448417422,539.5442538116775,15.418410907979824,True
sc_00086,0,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,0,1,276.39137641665184,491.62485904836007,65.39785676706222,False
sc_00086,0,2,302.6296601953783,501.8567149901679,78.5042451233204,False
sc_00086,0,3,321.67811630509163,516.3769576630692,91.15514612740184,False
sc_00086,0,4,350.0773086342717,526.6266730855564,104.97623300028971,False
sc_00086,1,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,1,1,275.5417415523273,480.3739890264088,60.14514559853915,False
sc_00086,1,2,300.4032252368081,488.15649429512706,71.71817104014305,False
sc_00086,1,3,327.6196940779175,495.59573003858435,83.90969385652568,False
sc_00086,1,4,349.6871794333259,508.3456997226729,96.76531184600483,False
sc_00086,2,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,2,1,276.7067130726532,497.10860304733603,67.9257511398869,False
sc_00086,2,2,285.25075652638253,523.4726050517069,82.37777891488376,False
sc_00086,2,3,302.1592841047255,547.3664886416232,98.4734924364487,False
sc_00086,2,4,328.35462536848485,563.1007310407505,113.99883044407869,False
sc_00086,3,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,3,1,280.27744853447894,484.8988051254234,63.6948683620502,False
sc_00086,3,2,308.4538830181939,482.566206093077,71.8795603007563,False
sc_00086,3,3,338.44622010320364,481.86828007915494,81.38101235685518,False
sc_00086,3,4,367.0262710558392,492.6233088004145,95.4846903075612,False
sc_00086,4,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,4,1,266.95452514386,496.22980389974157,64.34737367690568,False
sc_00086,4,2,296.4066082375864,510.06861652727343,80.09984028332912,False
sc_00086,4,3,316.2977837030881,531.4243743866482,96.04884879376083,False
sc_00086,4,4,341.6631722667062,549.6993034289898,112.42613927558381,False
sc_00086,5,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,5,1,278.3056120493006,494.3197021943274,67.21555662686212,False
sc_00086,5,2,307.1646928552492,497.8042453048733,78.19570353491986,False
sc_00086,5,3,333.76415950003906,513.2814232518307,93.73955860592591,False
sc_00086,5,4,364.31015099059493,508.6202835614873,101.66968490944055,False
sc_00086,6,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,6,1,272.6528937559348,486.27704671250075,61.81040645098266,False
sc_00086,6,2,296.5235626478588,498.25614936140624,74.91496437530805,False
sc_00086,6,3,318.0242302995842,512.8805881268873,88.41402038565202,False
sc_00086,6,4,342.0827808163816,536.6242573384865,106.7819813695133,False
sc_00086,7,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,7,1,278.62798734153614,491.5922987084482,66.11502224221039,False
sc_00086,7,2,303.9945968481545,509.49272600911644,82.32711828078793,False
sc_00086,7,3,330.00435961302935,523.6459503233027,97.09267598697195,False
sc_00086,7,4,351.59724918494254,537.4927514778667,110.27804766676141,False
sc_00086,8,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,8,1,271.87868820964394,498.0381266973239,66.75758320862879,False
sc_00086,8,2,301.41059386013234,505.69690866412856,79.80352849566565,False
sc_00086,8,3,330.0578005331113,504.4743246918709,88.63301955839708,False
sc_00086,8,4,353.5006654732173,521.3419126422119,103.75919532319529,False
sc_00086,9,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,9,1,274.82597839315525,495.39048550314726,66.55088865187267,False
sc_00086,9,2,296.3458118815209,507.4515375563735,78.92275835535635,False
sc_00086,9,3,319.7535050023688,524.7716874666291,94.23753969036375,False
sc_00086,9,4,346.93672739182074,537.7214444017068,108.85478054187502,False
sc_00086,10,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,10,1,284.02788070039446,496.0006466823572,69.83049182946361,False
sc_00086,10,2,301.2449962797613,517.0014981341453,84.74792516442938,False
sc_00086,10,3,324.63985311847597,530.224723912101,98.24696704957985,False
sc_00086,10,4,340.703880932109,551.1157576109943,112.73868402442301,False
sc_00086,11,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,11,1,281.90679252763584,483.61572719712626,63.660463141555404,False
sc_00086,11,2,295.9929155288505,507.7963402192572,78.95979284681981,False
sc_00086,11,3,323.2401100746165,512.3813990860659,89.89933145296882,False
sc_00086,11,4,342.9221005171156,533.3328551931486,105.60114810750694,False
sc_00086,12,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,12,1,275.2558723940955,495.6981385415045,66.82753593055365,False
sc_00086,12,2,302.5472466010135,509.24290926402597,81.74324947881722,False
sc_00086,12,3,333.9985249797553,522.0345052971327,97.68657484458592,False
sc_00086,12,4,365.9884496289824,527.0349435196761,110.36105977146386,False
sc_00086,13,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,13,1,278.0312698822819,484.19884268062805,62.65067311798848,False
sc_00086,13,2,303.9359825123937,495.7773277294988,76.24339552101883,False
sc_00086,13,3,335.67903410885566,505.89769260661836,91.1010147844827,False
sc_00086,13,4,362.39332645532676,521.103909702131,106.56261664193894,False
sc_00086,14,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,14,1,275.61001193380747,499.53186691099546,68.63853315875946,False
sc_00086,14,2,307.94409619467905,512.879597405427,85.11651792359788,False
sc_00086,14,3,325.79455331625275,526.6330222363994,97.0365064015617,False
sc_00086,14,4,352.95442336254393,531.3923779824,108.02455146044242,False
sc_00086,15,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,15,1,278.077411134517,501.3160450199459,70.23449509233627,False
sc_00086,15,2,308.8251112271855,516.5604151129425,87.03223576264088,False
sc_00086,15,3,334.87330095261217,529.2112826539347,101.14606382395279,False
sc_00086,15,4,353.8758921281618,554.5193898960632,118.55204354659371,False
sc_00086,16,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,16,1,276.4458479669057,495.741052027354,67.23573462850172,False
sc_00086,16,2,299.5839149078666,515.7692407203892,83.65974130167108,False
sc_00086,16,3,319.3702514000627,535.6748059162157,98.93322543084723,False
sc_00086,16,4,344.29568013641386,541.8269623643822,109.80627345505776,False
sc_00086,17,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,17,1,282.98385714704386,482.7733640085517,63.640286678693116,False
sc_00086,17,2,304.28815736591076,492.4250799884837,74.87632015074814,False
sc_00086,17,3,331.9253111546093,506.2538018204002,90.03068807701685,False
sc_00086,17,4,354.86848523485037,523.3497315987158,105.09438839802468,False
sc_00086,18,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,18,1,273.79460355175416,495.58731642378655,66.30057394798729,False
sc_00086,18,2,296.7918392365528,511.77450961618104,80.9801400974288,False
sc_00086,18,3,318.61551516545217,526.5518424384828,94.6524527020124,False
sc_00086,18,4,337.20831610046633,550.4182459815437,111.28691651891167,False
sc_00086,19,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,19,1,276.0656837719854,484.59063252328616,62.18099674985251,False
sc_00086,19,2,302.59110171892894,499.63055318151845,77.50728909859734,False
sc_00086,19,3,324.7282854608279,514.056049191443,91.12657349998692,False
sc_00086,19,4,349.5570932018097,530.1317269787901,106.35591119912431,False
sc_00086,20,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,20,1,273.4454075895026,500.08354156836083,68.17445726042875,False
sc_00086,20,2,297.7174224676288,508.8084715152836,79.97138890708881,False
sc_00086,20,3,324.183705474584,511.0537781676485,89.62093228326816,False
sc_00086,20,4,344.1413490656756,528.0253279549154,103.6531120390105,False
sc_00086,21,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,21,1,275.6873863702246,485.70641702655433,62.550628712752655,False
sc_00086,21,2,302.25918209728354,502.8981900210415,78.84357717506951,False
sc_00086,21,3,325.4373162146773,521.9222323868916,94.83668488677671,False
sc_00086,21,4,346.4859897770489,540.6525272213074,110.00339057593729,False
sc_00086,22,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,22,1,276.3201935296637,492.71934227716366,65.85852258962504,False
sc_00086,22,2,297.65320277332216,512.137143507205,81.42222568548065,False
sc_00086,22,3,321.1681114819918,519.4578964346634,92.350632675332,False
sc_00086,22,4,347.6543319368592,532.4745043982585,106.76945397481951,False
sc_00086,23,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,23,1,270.2922400613633,492.6238191489273,63.844629645219754,False
sc_00086,23,2,296.0237649203403,503.60758434752427,77.11773701300746,False
sc_00086,23,3,321.9778391999575,511.8616302888029,89.25663444710503,False
sc_00086,23,4,354.63757785946405,520.9151404263263,103.94235644998976,False
sc_00086,24,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,24,1,275.69403460265323,495.46984016995907,66.86990546783407,False
sc_00086,24,2,298.7354559745804,510.67864067679324,81.13130727293164,False
sc_00086,24,3,318.42050912338385,527.9853251346015,95.22251350306522,False
sc_00086,24,4,333.1000313493706,548.6022121287552,109.140159242951,False
sc_00086,25,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,25,1,280.57773226599403,484.68038691556717,63.69650858725685,False
sc_00086,25,2,307.7719265173339,488.96695688999404,74.48672845144002,False
sc_00086,25,3,334.79216231325046,504.5328713625322,90.20744767093294,False
sc_00086,25,4,362.7291237604021,513.1844479676015,103.17069500449082,False
sc_00086,26,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,26,1,271.6049953703945,498.6103424680974,66.92107948354979,False
sc_00086,26,2,291.62152967223096,518.9314701337587,82.45360760603496,False
sc_00086,26,3,317.8306313654712,532.9973799631431,97.24575822952066,False
sc_00086,26,4,337.6607771769779,550.6188133553611,111.52359498642153,False
sc_00086,27,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,27,1,273.35833511622513,506.8329692565829,71.13037807028367,False
sc_00086,27,2,300.41511215409446,523.8407991272193,87.50062251586277,False
sc_00086,27,3,325.76968628263865,539.2887645583622,102.62437453127275,False
sc_00086,27,4,356.3325758277567,550.6463084014373,117.64302466849755,False
sc_00086,28,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,28,1,266.51141789381177,493.28558587402983,62.90059205773413,False
sc_00086,28,2,290.42021507557234,511.09384894704345,78.59510666726618,False
sc_00086,28,3,311.7345674937002,532.1738200059974,94.88767062270331,False
sc_00086,28,4,335.6486661603578,552.7346081896784,111.80100594982011,False
sc_00086,29,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,29,1,273.79278744540744,495.5608372305324,66.2882715957847,False
sc_00086,29,2,292.7946650355919,509.74967483604155,78.77739974970943,False
sc_00086,29,3,317.7025442062353,531.3718445840993,96.48509824936525,False
sc_00086,29,4,347.89752464858157,540.9219344177176,110.58420702125355,False
sc_00086,30,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,30,1,272.63936876768116,496.2778864117476,66.2280635478902,False
sc_00086,30,2,294.7128245357446,509.2090407169144,79.16574895042247,False
sc_00086,30,3,316.40114291469826,523.3243881057228,92.50107734393708,False
sc_00086,30,4,335.58848075179196,541.9793246322125,107.02564609301842,False
sc_00086,31,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,31,1,267.61406317995863,495.1469114346454,64.08427531515959,False
sc_00086,31,2,287.81960502415546,508.26134390105153,76.49203368178438,False
sc_00086,31,3,313.7706966762737,516.5557629857744,88.64780737378715,False
sc_00086,31,4,331.04180606316396,537.6822624407139,103.63845919184519,False
sc_00086,32,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,32,1,278.7268996860455,488.6498141902906,64.84629380940054,False
sc_00086,32,2,298.65593324216076,512.2727520785814,81.81016632455935,False
sc_00086,32,3,313.8042246258226,524.0577245834221,91.9759234611464,False
sc_00086,32,4,346.7372114129036,528.0841057375683,104.52817046420657,False
sc_00086,33,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,33,1,268.64276777263154,498.75850797971304,66.01769266056735,False
sc_00086,33,2,280.9665695525819,518.8978876291194,78.95367682407672,False
sc_00086,33,3,299.5486884922803,540.3569631775891,94.52019617846159,False
sc_00086,33,4,331.8317077514305,553.88261503734,111.06014998979401,False
sc_00086,34,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,34,1,272.70892401060695,500.73291569531585,68.2206986396921,False
sc_00086,34,2,304.99877425254056,507.9179755508127,81.959261091732,False
sc_00086,34,3,331.9910759477125,526.1473191257431,98.84853448718458,False
sc_00086,34,4,358.7012672816382,531.5249904897432,109.96289743040732,False
sc_00086,35,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,35,1,274.24566441395825,493.83224835442275,65.67206921828901,False
sc_00086,35,2,301.5041105490281,504.3595812217224,79.2427890731264,False
sc_00086,35,3,323.99529467296475,525.2315487959471,95.82830436134381,False
sc_00086,35,4,355.2374524355966,541.2423160998632,113.12665349455068,False
sc_00086,36,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,36,1,274.34014590376665,499.28792235519813,68.1153133592118,False
sc_00086,36,2,302.22211753288997,517.4551251855758,85.26810794135416,False
sc_00086,36,3,325.47299538567063,542.4602224268193,103.92965785991566,False
sc_00086,36,4,351.858925093837,556.3853860273574,118.71741244452086,False
sc_00086,37,0,251.35706884491827,478.1343768380077,51.24440149809793,False
sc_00086,37,1,281.9367594479328,491.5544286463116,67.18052814916933,False
sc_00086,37,2,306.46665181490295,504.41143119557347,80.88889027231154,False
sc_00086,37,3,334.13535888360275,507.2794298217974,91.20706527753855,False
sc_00086,37,4,356.37364124122246,524.9788278038989,106.30704194554494,False
sc_00086,38,0,251.35706884491827,478.1343768380077,51.24440149809793,False
